Collect_dt,Sampling,Lat,Lon,geometry,DO  ,pH   ,NO2+NO3,NH3_N ,TKN  ,Tot P,TDS,SS  ,VSS ,TOC ,CN   ,FEC_COL,Chlorophyll-A,Cl,F    ,SO4   ,ALK,As sol,Ba tot,Cu sol,Fe sol,Mn sol,Ni sol,Zn sol,Hg LL,Ca tot,Mg tot,Hardness,B tot,sn_AS,sn_B,sn_CN,sn_BA,sn_FE,sn_HG,sn_MN,sn_CU,sn_NI,sn_ZN,vo_NH3_N,vo_Tot P,vo_TDS,vo_FEC_COL,vo_Cl,vo_F,vo_SO4,vo_As sol,vo_Ba tot,vo_Cu sol,vo_Fe sol,vo_Mn sol,vo_Ni sol,vo_Zn sol,vo_Hg LL,vo_Ca tot,vo_Mg tot,vo_Hardness,vo_B tot,vo_CN,HPI,year,month,HPI_Q_As_sol,HPI_Q_B_tot,HPI_Q_Ba_tot,HPI_Q_Fe_sol,HPI_Q_Hg_LL,HPI_Q_Mn_sol,HPI_Q_Cu_sol,HPI_Q_Ni_sol,HPI_Q_Zn_sol
2021-06-28,WW_92,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889),2.71,7.0,2.373,0.601,1.674,0.895,392.0,5.0,4.0,6.8,0.005,5500.0,3.0,102.714,0.243,36.108,98.1,0.002,0.02759,0.00202,0.08825,0.01269,0.00215,0.01,1.5429999999999999e-06,39.96,13.81,157.0,0.0903,0.36,40.1,0.022,5,1,1.2e-05,5.855986651934489,0.02171868181439231,0.12064857110019488,0.17510949464035974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.854261629824602,2021,6,0.5555555555555556,0.22518703241895263,0.5518,8.825,12.85833333333333,0.216701313617372,9.300748623986044,1.782035195605004,5.710712614720305
2021-07-06,WW_22,41.82093333,-87.8109,POINT (-87.8109 41.82093333),6.23,7.9,3.028,0.3,1.0,0.637,744.0,11.0,4.0,5.57,0.005,180.0,6.4,256.493,0.297,62.915,183.1,0.00247,0.04458,0.00229,0.04082,0.01098,0.00281,0.01,4.176e-06,65.54,28.21,280.0,0.12024,0.36,40.1,0.022,5,1,1.2e-05,9.020169731225607,0.03746011509864412,0.19682795092880245,0.28589128661259244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.78582506741931,2021,7,0.6861111111111111,0.2998503740648379,0.8916000000000001,4.082,34.8,0.12172719945601404,6.113168616726666,1.4276427645260845,3.497833081408623
2021-07-06,WW_23,41.73564167,-87.88147778,POINT (-87.88147778 41.73564167),7.04,8.0,4.051,0.3,1.0,0.504,764.0,25.0,6.0,5.57,0.005,70.0,18.7,243.372,0.279,72.099,181.2,0.00234,0.04698,0.00205,0.03096,0.00779,0.00259,0.01,4.775e-06,65.79,29.55,286.0,0.13447,0.36,40.1,0.022,5,1,1.2e-05,9.164110655674797,0.038215969944906746,0.20039032092822237,0.2910736280029594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.77515754791908,2021,7,0.65,0.33533665835411475,0.9396000000000001,3.096,39.791666666666664,0.08500552091409011,5.3642495609959395,1.2924775947275966,3.435556861887305
2021-07-06,WW_91,41.59656667,-88.06853333,POINT (-88.06853333 41.59656667),12.28,8.6,1.441,0.3,1.569,0.418,706.0,32.0,13.0,6.06,0.005,70.0,103.0,223.522,0.25,66.297,181.5,0.00211,0.04323,0.002,0.02982,0.002,0.00235,0.01,7.319999999999999e-07,63.33,27.6,272.0,0.12393,0.36,40.1,0.022,5,1,1.2e-05,8.827026051032776,0.03645084761411525,0.19205975458702446,0.27895500093036435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.099141905535367,2021,7,0.5861111111111111,0.30905236907730677,0.8645999999999999,2.9819999999999998,6.099999999999999,0.02265768774712064,5.486840858058726,1.2235775293231401,3.5848075734968825
2021-07-06,WW_92,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889),6.02,7.3,4.731,0.3,1.0,0.586,550.0,7.0,4.0,5.0,0.005,280.0,7.4,129.837,0.322,61.5,151.3,0.002,0.02361,0.002,0.04296,0.01111,0.00269,0.01,2.577e-06,53.79,18.83,212.0,0.13641,0.36,40.1,0.022,5,1,1.2e-05,7.328191251173843,0.028822421065389875,0.15555042968541197,0.2258542639711843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.465529557537348,2021,7,0.5555555555555556,0.34017456359102244,0.47219999999999995,4.295999999999999,21.475,0.15160630528331775,6.939042336043072,1.729342699625006,4.42763391940028
2021-07-12,WW_112,42.04098056,-87.70971944,POINT (-87.70971944 42.04098056),6.03,7.7,0.268,0.3,1.0,0.15,218.0,4.0,4.0,5.0,0.005,300.0,1.5,19.069,0.109,23.428,108.5,0.002,0.02425,0.002,0.02817,0.002,0.002,0.01,8.51e-07,34.68,11.64,135.0,0.02443,0.36,40.1,0.022,5,1,1.2e-05,5.231690365407712,0.018838975745579203,0.10618262190673032,0.15408335324466674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.092971876989204,2021,7,0.5555555555555556,0.06092269326683292,0.48500000000000004,2.817,7.091666666666666,0.03822856209580243,10.616288417215701,1.8835473866493697,6.489993753005326
2021-07-12,WW_36,42.01193611,-87.71043611,POINT (-87.71043611 42.01193611),7.55,7.2,5.957,0.3,1.0,1.037,418.0,5.0,4.0,5.0,0.005,660.0,1.0,104.744,0.388,35.178,121.0,0.002,0.02401,0.00224,0.03389,0.00387,0.00256,0.01662,5e-07,45.22,15.58,177.0,0.10362,0.36,40.1,0.022,5,1,1.2e-05,6.404473686806413,0.024316284830157416,0.1335292655056886,0.19383476308658842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.169078112123848,2021,7,0.5555555555555556,0.25840399002493764,0.48019999999999996,3.3890000000000002,4.166666666666666,0.06042651104918152,9.211933548425616,1.917182716691375,8.574313366367434
2021-07-12,WW_96,41.97428333,-87.70614444,POINT (-87.70614444 41.97428333),6.01,7.6,4.025,0.3,1.0,0.275,678.0,14.0,4.0,6.54,0.005,820.0,3.8,249.319,0.29,43.112,143.6,0.002,0.04037,0.00242,0.05458,0.01821,0.00229,0.01,1.91e-06,53.13,21.78,222.0,0.08416,0.36,40.1,0.022,5,1,1.2e-05,7.584790222004329,0.030101669480338496,0.16173562575646983,0.2348490428097285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.91115466311468,2021,7,0.5555555555555556,0.20987531172069826,0.8074,5.457999999999999,15.916666666666664,0.24008574353408937,8.039421207453863,1.415890895582969,4.258054399694473
2021-07-12,WW_73,41.93235833,-87.68288333,POINT (-87.68288333 41.93235833),6.08,7.2,6.385,0.3,1.086,0.785,586.0,8.0,4.0,6.76,0.005,800.0,1.0,157.992,0.43,38.829,133.0,0.002,0.02937,0.00217,0.04204,0.01521,0.00301,0.01777,9.18e-07,52.21,18.81,208.0,0.10984,0.36,40.1,0.022,5,1,1.2e-05,7.224698034072488,0.028309753280855245,0.15306385890168087,0.22223833920170155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.649270637963069,2021,7,0.5555555555555556,0.2739152119700748,0.5873999999999999,4.204,7.65,0.21052783006663986,7.665202795912334,1.9664994869451482,7.99592008464035
2021-07-12,WW_92,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889),5.02,7.2,4.23,0.362,1.059,0.625,572.0,9.0,4.0,5.0,0.005,140.0,5.7,137.603,0.368,67.053,145.2,0.002,0.02464,0.002,0.02887,0.01998,0.00284,0.01,2.062e-06,55.1,19.39,217.0,0.14958,0.36,40.1,0.022,5,1,1.2e-05,7.456865176772682,0.029462471236462246,0.15864851510567138,0.23035956601807295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.176472032478507,2021,7,0.5555555555555556,0.3730174563591022,0.4928,2.887,17.183333333333334,0.26794101175699825,6.788296826658704,1.7901207572654274,4.341039607278756
2021-07-12,WW_37,41.96484722,-87.69722778,POINT (-87.69722778 41.96484722),7.67,7.2,7.369,0.3,1.0,1.004,508.0,11.0,4.0,6.11,0.005,600.0,1.5,140.629,0.395,37.492,124.6,0.002,0.02617,0.00253,0.03795,0.00872,0.00275,0.01681,5e-07,48.29,16.93,190.0,0.09881,0.36,40.1,0.022,5,1,1.2e-05,6.752539315989713,0.025995516641037365,0.1417805390415277,0.20583150298095373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.169137112441041,2021,7,0.5555555555555556,0.24640897755610972,0.5234,3.795,4.166666666666666,0.12913660464518034,9.732447463675562,1.939617396428801,8.166874242547548
2021-07-19,WW_100,41.88750278,-87.63414167,POINT (-87.63414167 41.88750278),8.05,7.5,0.285,0.3,1.0,0.15,172.0,4.0,4.0,5.0,0.005,560.0,1.5,15.71,0.114,24.193,106.9,0.002,0.02134,0.00412,0.02,0.002,0.002,0.01,9.29e-07,33.63,11.62,132.0,0.02306,0.36,40.1,0.022,5,1,1.2e-05,5.144632560973466,0.018444274127760778,0.10418294328496604,0.15117716996653258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.750049072313948,2021,7,0.5555555555555556,0.05750623441396509,0.42680000000000007,2.0,7.741666666666667,0.038875468292366454,22.33755566340733,1.9197000362425036,6.614755390786709
2021-07-19,WW_108,41.8459,-87.66064167,POINT (-87.66064167 41.8459),7.02,7.6,1.446,0.3,1.0,0.32,252.0,4.0,4.0,5.0,0.005,70.0,1.5,52.123,0.202,25.751,106.8,0.002,0.02137,0.00239,0.02,0.00524,0.002,0.01,1.272e-06,35.15,12.21,138.0,0.04416,0.36,40.1,0.022,5,1,1.2e-05,5.318259462541248,0.019233170673661367,0.10817546827559259,0.15697969071637974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.599356744412757,2021,7,0.5555555555555556,0.11012468827930173,0.4274,2.0,10.6,0.09852847603445333,12.426448246897516,1.8488480169133283,6.370250797644468
2021-07-19,WW_99,41.83855,-87.66398333,POINT (-87.66398333 41.83855),5.02,7.5,1.862,0.519,2.208,0.325,402.0,15.0,11.0,5.0,0.005,120.0,62.6,104.438,0.314,33.161,143.2,0.002,0.02965,0.002,0.03752,0.01083,0.00206,0.01,,49.0,17.06,193.0,0.0766,0.36,40.1,0.022,5,1,1.2e-05,6.831993591512333,0.02638207234057735,0.14367213985418925,0.20858190380568567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003906565727265039,2021,7,0.5555555555555556,0.1910224438902743,0.593,3.752,,0.15851888405537373,7.580905602035931,1.4338200865461208,4.79427976135263
2021-07-19,WW_75,41.819575,-87.74331389,POINT (-87.74331389 41.819575),6.18,7.5,3.526,0.324,1.0,0.582,340.0,4.0,4.0,5.0,0.005,110.0,3.3,81.65,0.289,32.133,123.8,0.002,0.02303,0.002,0.03238,0.00808,0.002,0.01,1.56e-06,43.05,15.31,171.0,0.06776,0.36,40.1,0.022,5,1,1.2e-05,6.241658498361526,0.023538877323769608,0.12968978974452822,0.1882528342751932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.99556647498422,2021,7,0.5555555555555556,0.16897755610972567,0.4606,3.238,13.0,0.12945277288273702,8.49658194182607,1.5421414468631158,5.312005016286619
2021-07-19,WW_41,41.80121111,-87.80188889,POINT (-87.80188889 41.80121111),6.63,7.4,5.433,0.344,1.199,0.772,462.0,4.0,4.0,7.41,0.005,4600.0,4.2,105.71,0.362,48.499,128.1,0.002,0.02167,0.002,0.03007,0.00741,0.00249,0.0113,7.960000000000001e-07,48.16,16.82,190.0,0.10905,0.36,40.1,0.022,5,1,1.2e-05,6.752539315989713,0.025995516641037365,0.1417805390415277,0.20583150298095373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.633069027373413,2021,7,0.5555555555555556,0.2719451371571072,0.43339999999999995,3.007,6.633333333333334,0.10973649546109934,7.6936343586368094,1.7562353880391692,5.489927361141421
2021-07-19,WW_92,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889),5.72,7.4,4.245,0.461,1.396,0.973,560.0,8.0,4.0,5.0,0.005,50.0,14.9,125.977,0.375,68.49,143.0,0.002,0.02194,0.002,0.02984,0.01139,0.0031,0.01,1.69e-06,52.11,18.52,206.0,0.14891,0.36,40.1,0.022,5,1,1.2e-05,7.172762667367385,0.02805320629107119,0.1518178179883007,0.22042640364772503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.078246035469064,2021,7,0.5555555555555556,0.3713466334164588,0.43879999999999997,2.984,14.083333333333332,0.15879516064039054,7.129309852316463,2.041921061096327,4.536661595215028
2021-07-19,WW_48,41.67955,-87.99958889,POINT (-87.99958889 41.67955),6.47,7.4,4.008,0.3,1.103,0.725,546.0,6.0,4.0,5.36,0.005,200.0,20.3,132.726,0.407,70.073,143.5,0.002,0.02293,0.002,0.02826,0.00974,0.00281,0.01,1.0009999999999998e-06,52.23,18.31,206.0,0.15103,0.36,40.1,0.022,5,1,1.2e-05,7.172762667367385,0.02805320629107119,0.1518178179883007,0.22042640364772503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.340068103019275,2021,7,0.5555555555555556,0.37663341645885284,0.45859999999999995,2.826,8.341666666666665,0.1357914718733454,7.129309852316463,1.850902639251832,4.536661595215028
2021-07-26,WW_86,41.63131944,-87.5391,POINT (-87.5391 41.63131944),9.32,7.7,2.947,0.361,1.793,0.237,614.0,13.0,7.0,5.37,0.005,290.0,68.0,117.685,0.527,120.945,161.6,0.00217,0.02959,0.002,0.04184,0.03373,0.00201,0.01,1.4730000000000001e-06,61.74,26.49,263.0,0.15606,0.36,40.1,0.022,5,1,1.2e-05,8.608010044059288,0.035313366074083044,0.18666961854159067,0.2711142998210552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.271121014865015,2021,7,0.6027777777777777,0.38917705735660846,0.5918,4.184,12.275,0.391844338323912,5.663577909294315,1.0767686866795438,3.6884812075941196
2021-07-26,WW_56,41.65033056,-87.61712222,POINT (-87.61712222 41.65033056),15.51,8.6,0.558,0.3,1.0,0.15,340.0,9.0,5.0,5.0,0.005,160.0,49.3,62.296,0.239,51.453,121.4,0.002,0.02444,0.002,0.02,0.002,0.002,0.01,3.551e-06,39.71,15.79,164.0,0.06997,0.36,40.1,0.022,5,1,1.2e-05,6.049865352901879,0.02262990255837754,0.1251840425996594,0.1817025874166103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.574963350944987,2021,7,0.5555555555555556,0.17448877805486285,0.4888,2.0,29.59166666666667,0.03305858698228185,8.837863949438901,1.59764771808499,5.503498955175502
2021-07-26,WW_76,41.65751389,-87.64114722,POINT (-87.64114722 41.65751389),11.08,7.6,3.735,0.3,1.0,0.837,422.0,4.0,4.0,5.0,0.005,50.0,23.5,92.568,0.313,50.501,127.8,0.00223,0.02072,0.002,0.02,0.00844,0.002,0.01,2.097e-06,46.04,16.79,184.0,0.11043,0.36,40.1,0.022,5,1,1.2e-05,6.5926690693447,0.025221340371738853,0.13798343590325785,0.20031065940896314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.467496838599693,2021,7,0.6194444444444446,0.2753865336658354,0.4144,2.0,17.475,0.12802098681466081,7.929792669707001,1.449449339268685,4.9922455597250845
2021-07-26,WW_57,41.65167778,-87.66059167,POINT (-87.66059167 41.65167778),4.03,7.6,3.012,0.3,1.082,0.508,800.0,7.0,4.0,5.46,0.005,880.0,28.2,123.851,0.394,270.223,132.1,0.00236,0.0315,0.002,0.04571,0.04893,0.00211,0.01,5e-07,53.57,20.33,217.0,0.15739,0.36,40.1,0.022,5,1,1.2e-05,7.456865176772682,0.029462471236462246,0.15864851510567138,0.23035956601807295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.167401089700978,2021,7,0.6555555555555557,0.39249376558603494,0.63,4.571,4.166666666666666,0.6561738591226187,6.788296826658704,1.3299840837429757,4.341039607278756
2021-07-26,WW_59,41.65534167,-87.73824167,POINT (-87.73824167 41.65534167),8.1,7.5,3.175,0.3,1.0,0.872,476.0,7.0,4.0,5.0,0.005,99.0,18.9,104.728,0.338,76.045,127.6,0.00243,0.02209,0.002,0.0207,0.01033,0.002,0.01,1.841e-06,46.96,17.1,188.0,0.11999,0.36,40.1,0.022,5,1,1.2e-05,6.699393286649249,0.025737617118868714,0.1405169184984579,0.203994221233963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.335622419000591,2021,7,0.675,0.29922693266832917,0.4417999999999999,2.07,15.341666666666667,0.1541930673123182,7.770727145263824,1.4233161539348367,4.9020996474850635
2021-07-26,WW_43,41.69633889,-87.93630833,POINT (-87.93630833 41.69633889),8.87,7.4,2.595,0.3,1.0,0.966,516.0,5.0,4.0,5.0,0.005,200.0,14.5,112.898,0.343,83.937,142.5,0.00244,0.02308,0.002,0.02,0.0031,0.002,0.01,1.268e-06,50.04,18.69,202.0,0.12814,0.36,40.1,0.022,5,1,1.2e-05,7.068506720341331,0.027539678793782912,0.14932012173831066,0.21679443730753145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.56367995132971,2021,7,0.6777777777777778,0.3195511221945137,0.46159999999999995,2.0,10.566666666666666,0.04385650495427844,7.262248826415145,1.3394042120492495,4.612664478016383
2021-07-26,WW_92,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889),8.5,7.7,3.875,0.3,1.0,0.638,494.0,5.0,4.0,5.0,0.005,10.0,29.6,110.914,0.362,68.317,135.2,0.002,0.02045,0.002,0.02,0.00203,0.00282,0.01,5e-07,49.67,17.82,197.0,0.15326,0.36,40.1,0.022,5,1,1.2e-05,6.937447966143514,0.026896940893147203,0.146187252577466,0.21223898137415773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.167807910317267,2021,7,0.5555555555555556,0.3821945137157107,0.409,2.0,4.166666666666666,0.029261480733360584,7.435789846679403,1.9290327646766983,4.711669805072671
2021-08-02,WW_22,41.82093333,-87.8109,POINT (-87.8109 41.82093333),6.93,7.9,5.119,0.3,1.0,0.583,690.0,4.0,4.0,5.89,0.005,520000.0,6.6,239.967,0.358,62.998,152.3,0.00233,0.03685,0.00243,0.03264,0.01465,0.00308,0.01,5e-07,56.42,24.39,241.0,0.14787,0.36,40.1,0.022,5,1,1.2e-05,8.064434768800991,0.032523199850135666,0.17337141540966158,0.2517717272647922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.167567429117926,2021,8,0.6472222222222223,0.36875311720698256,0.737,3.2640000000000002,4.166666666666666,0.18166183272604167,7.471589545915678,1.7765327650594693,3.9718518471626667
2021-08-02,WW_23,41.73564167,-87.88147778,POINT (-87.88147778 41.73564167),6.19,7.7,3.29,0.3,1.0,0.453,658.0,12.0,4.0,6.04,0.005,60.0,8.0,229.34,0.33,56.738,142.8,0.00217,0.03562,0.00212,0.03001,0.00517,0.00275,0.01,2.347e-06,50.95,22.15,218.0,0.13081,0.36,40.1,0.022,5,1,1.2e-05,7.482509405957037,0.029590378376481083,0.15926680590167633,0.23125871397898634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.550265054682143,2021,8,0.6027777777777777,0.326209476309227,0.7123999999999999,3.001,19.558333333333334,0.06909446710329581,7.164491014704329,1.7266623666062075,4.3241613809668875
2021-08-02,WW_91,41.59656667,-88.06853333,POINT (-88.06853333 41.59656667),9.98,8.4,2.948,0.3,1.0,0.469,610.0,10.0,4.0,5.83,0.005,40.0,13.7,208.147,0.294,48.768,128.5,0.00221,0.03058,0.00216,0.03413,0.00669,0.00271,0.01,1.2700000000000001e-06,45.85,19.63,195.0,0.12724,0.36,40.1,0.022,5,1,1.2e-05,6.884789271406697,0.026639582924396433,0.1449306893814502,0.21041187450317608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.580702457011226,2021,8,0.613888888888889,0.31730673316708224,0.6115999999999999,3.4130000000000003,10.583333333333336,0.0971707300873292,8.108235050564097,1.8698593179719294,4.752583485894972
2021-08-02,WW_92,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889),5.4,7.2,4.305,0.332,1.002,0.991,496.0,12.0,4.0,5.0,0.005,10.0,8.7,114.86,0.385,79.631,136.8,0.00203,0.02097,0.002,0.02198,0.00833,0.00354,0.01041,1.448e-06,49.33,17.79,196.0,0.17692,0.36,40.1,0.022,5,1,1.2e-05,6.9111356321816375,0.02676828088244131,0.14555921780551218,0.21132578380666175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.062855344507877,2021,8,0.563888888888889,0.44119700748129675,0.4194,2.198,12.066666666666666,0.12053011897511365,7.471529489635261,2.4319998783793575,4.926043482476293
2021-08-09,WW_112,42.04098056,-87.70971944,POINT (-87.70971944 42.04098056),5.27,7.5,0.25,0.3,1.0,0.15,186.0,4.0,4.0,5.0,0.005,20.0,4.2,17.208,0.114,23.364,109.6,0.002,0.02406,0.002,0.04045,0.00418,0.002,0.01,1.578e-06,34.69,12.8,139.0,0.02883,0.36,40.1,0.022,5,1,1.2e-05,5.347009540779062,0.019364458413232765,0.10883826193081313,0.15794299149482974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.14589682714972,2021,8,0.5555555555555556,0.07189526184538653,0.4812,4.045,13.149999999999999,0.078174537900506,10.328200031834061,1.8375890652051854,6.331398376943715
2021-08-09,WW_36,42.01193611,-87.71043611,POINT (-87.71043611 42.01193611),7.19,7.2,8.244,1.5,2.263,2.019,400.0,4.0,4.0,5.0,0.005,270.0,1.0,101.773,0.52,39.215,125.4,0.002,0.02049,0.002,0.03096,0.01575,0.00254,0.02479,8.3e-07,47.43,16.97,188.0,0.14436,0.36,40.1,0.022,5,1,1.2e-05,6.699393286649249,0.025737617118868714,0.1405169184984579,0.203994221233963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.916649126225,2021,8,0.5555555555555556,0.35999999999999993,0.4098,3.096,6.916666666666666,0.23509591579564482,7.770727145263824,1.8076115154972425,12.152305026115473
2021-08-09,WW_96,41.97428333,-87.70614444,POINT (-87.70614444 41.97428333),6.18,7.7,7.782,0.3,1.0,0.27,632.0,4.0,4.0,5.99,0.005,580.0,3.3,224.154,0.409,44.49,136.5,0.002,0.03862,0.00392,0.03827,0.01295,0.00252,0.01,1.53e-06,50.56,22.57,219.0,0.14023,0.36,40.1,0.022,5,1,1.2e-05,7.50812385561571,0.02971825160787901,0.15988466007603788,0.23215723234202695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.748337703684221,2021,8,0.5555555555555556,0.3497007481296758,0.7724,3.827,12.75,0.17247983982461917,13.190547181990732,1.5761361964315648,4.307425574951481
2021-08-09,WW_73,41.93235833,-87.68288333,POINT (-87.68288333 41.93235833),5.76,7.3,7.658,0.315,1.238,0.811,448.0,6.0,4.0,5.0,0.005,280.0,1.2,122.91,0.541,41.583,128.6,0.002,0.0234,0.002,0.03776,0.0128,0.00295,0.02193,9.01e-07,49.25,17.52,195.0,0.14351,0.36,40.1,0.022,5,1,1.2e-05,6.884789271406697,0.026639582924396433,0.1449306893814502,0.21041187450317608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5077380972732755,2021,8,0.5555555555555556,0.3578802992518703,0.46799999999999997,3.7760000000000002,7.508333333333334,0.18591709194586156,7.50762504681861,2.0354557151354946,10.422415584567673
2021-08-09,WW_92,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889),5.31,7.4,4.975,0.3,1.0,0.87,470.0,15.0,4.0,5.0,0.005,10.0,9.5,110.097,0.401,76.799,132.4,0.002,0.02033,0.00217,0.02143,0.00944,0.00469,0.01,1.22e-06,48.66,17.79,195.0,0.17805,0.36,40.1,0.022,5,1,1.2e-05,6.884789271406697,0.026639582924396433,0.1449306893814502,0.21041187450317608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.164414697290356,2021,8,0.5555555555555556,0.4440149625935162,0.40659999999999996,2.1430000000000002,10.166666666666666,0.1371138553100729,8.145773175798192,3.2360295945713458,4.752583485894972
2021-08-09,WW_37,41.96484722,-87.69722778,POINT (-87.69722778 41.96484722),6.88,7.4,8.806,0.841,1.836,1.418,440.0,5.0,4.0,5.0,0.005,340.0,1.9,127.111,0.532,42.019,126.4,0.002,0.02361,0.002,0.03622,0.01213,0.00268,0.01896,7.13e-07,50.23,18.32,201.0,0.12921,0.36,40.1,0.022,5,1,1.2e-05,7.04236132397227,0.027411205505653704,0.14869451248852963,0.21588473686948945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.941851414506036,2021,8,0.5555555555555556,0.32221945137157104,0.47219999999999995,3.6220000000000003,5.941666666666666,0.17224336329789494,7.296286183354795,1.802352995512687,8.782464325610034
2021-08-16,WW_100,41.88750278,-87.63414167,POINT (-87.63414167 41.88750278),7.71,7.4,0.672,0.3,1.0,0.15,238.0,4.0,4.0,5.0,0.005,5200.0,1.7,22.846,0.132,24.558,108.9,0.002,0.02193,0.00459,0.02,0.002,0.002,0.01,1.397e-06,35.5,12.14,139.0,0.02796,0.36,40.1,0.022,5,1,1.2e-05,5.347009540779062,0.019364458413232765,0.10883826193081313,0.15794299149482974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.64711041411415,2021,8,0.5555555555555556,0.06972568578553616,0.4386,2.0,11.641666666666664,0.037404085119859334,23.70321907305917,1.8375890652051854,6.331398376943715
2021-08-16,WW_108,41.8459,-87.66064167,POINT (-87.66064167 41.8459),7.08,7.6,2.495,0.3,1.0,0.623,376.0,6.0,4.0,5.0,0.005,120.0,5.0,83.799,0.255,32.908,123.0,0.002,0.02487,0.00242,0.02,0.00371,0.002,0.01,2.086e-06,41.59,15.1,166.0,0.06868,0.36,40.1,0.022,5,1,1.2e-05,6.104871359379112,0.022889834407581956,0.12647436839819626,0.18357836694130955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.376662802263315,2021,8,0.5555555555555556,0.17127182044887782,0.4974,2.0,17.383333333333333,0.060771141300139046,10.572378798854075,1.581348082880423,5.447264929204335
2021-08-16,WW_99,41.83855,-87.66398333,POINT (-87.66398333 41.83855),3.89,7.3,2.139,0.3,1.382,0.451,396.0,15.0,7.0,5.0,0.005,30.0,18.0,85.702,0.296,30.731,119.4,0.002,0.02302,0.00359,0.02832,0.00511,0.002,0.01,,40.38,14.14,159.0,0.07079,0.36,40.1,0.022,5,1,1.2e-05,5.911599999170161,0.021979265788741972,0.1219475400184014,0.17699773247107414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00950864284234049,2021,8,0.5555555555555556,0.17653366583541147,0.46040000000000003,2.8320000000000003,,0.08644021924212253,16.333575627621002,1.6400494833255415,5.649789893005692
